ID,RELIABILITY,COST,OXIM,ECG,TEMP,ABP,PATIENT_STATUS,TIME_MS,TIME (ms),"0,9","0,47",,reliability,cost
89,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290247129,88281,1,1,,,
90,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290248132,89284,1,1,,,
91,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290249134,90286,1,1,,,
92,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290250128,91280,1,1,,,
93,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290251132,92284,1,1,,,
94,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290252137,93289,1,1,,,
95,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290253132,94284,1,1,,,
96,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290254133,95285,1,1,,,
97,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290255135,96287,1,1,,,
98,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290256126,97278,1,1,,,
99,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290257125,98277,1,1,,,
100,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290258140,99292,1,1,,,
101,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290259134,100286,1,1,,,
102,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290260128,101280,1,1,,,
103,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290261140,102292,1,1,,,
104,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290262134,103286,1,1,,,
105,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290263133,104285,1,1,,,
106,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290264137,105289,1,1,,,
107,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290265146,106298,1,1,,,
108,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290266145,107297,1,1,,,
109,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290267142,108294,1,1,,,
110,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290268144,109296,1,1,,,
111,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290269142,110294,1,1,,,
112,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290270142,111294,1,1,,,
113,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290271127,112279,1,1,,,
114,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290272113,113265,1,1,,,
115,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290273122,114274,1,1,,,
116,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290274139,115291,1,1,,,
117,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290275135,116287,1,1,,,
118,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290276136,117288,1,1,,,
119,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290277135,118287,1,1,,,
120,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290278139,119291,1,1,,,
121,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290279140,120292,1,1,,,
122,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290280136,121288,1,1,,,
123,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290281132,122284,1,1,,,
124,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290282140,123292,1,1,,,
125,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290283133,124285,1,1,,,
126,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290284133,125285,1,1,,,
127,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290285136,126288,1,1,,,
128,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290286134,127286,1,1,,,
129,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290287131,128283,1,1,,,
130,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290288127,129279,1,1,,,
131,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290289129,130281,1,1,,,
132,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290290134,131286,1,1,,,
133,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290291140,132292,1,1,,,
134,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290292137,133289,1,1,,,
135,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290293133,134285,1,1,,,
136,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290294121,135273,1,1,,,
137,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290295115,136267,1,1,,,
138,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290296128,137280,1,1,,,
139,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290297127,138279,1,1,,,
140,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290298130,139282,1,1,,,
141,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290299131,140283,1,1,,,
142,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290300129,141281,1,1,,,
143,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290301128,142280,1,1,,,
144,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290302134,143286,1,1,,,
145,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290303138,144290,1,1,,,
146,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290304132,145284,1,1,,,
147,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290305122,146274,1,1,,,
148,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290306122,147274,1,1,,,
149,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290307133,148285,1,1,,,
150,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290308140,149292,1,1,,,
151,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290309140,150292,1,1,,,
152,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290310137,151289,1,1,,,
153,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290311139,152291,1,1,,,
154,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290312139,153291,1,1,,,
155,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290313142,154294,1,1,,,
156,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290314140,155292,1,1,,,
157,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290315135,156287,1,1,,,
158,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290316136,157288,1,1,,,
159,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290317133,158285,1,1,,,
160,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290318126,159278,1,1,,,
161,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290319124,160276,1,1,,,
162,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290320132,161284,1,1,,,
163,"0,891721","0,466488",TRUE,TRUE,TRUE,TRUE,NORMAL STATE,1548290321137,162289,1,1,,,
